startedAt;percentage_cons;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;valuecons;total_sum_cons
2025-02-02 03:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 03:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 04:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 04:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 04:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 04:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 05:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 05:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 05:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 05:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 06:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 06:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 06:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 06:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 07:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 07:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 07:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 07:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 08:00:00+00:00;27.174;72.826;;0.0;0.025;0.067;;0.0;0.092
2025-02-02 08:15:00+00:00;38.136;61.864;;0.0;0.18;0.292;;0.0;0.472
2025-02-02 08:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 08:45:00+00:00;40.929;59.071;;0.0;0.185;0.267;;0.0;0.452
2025-02-02 09:00:00+00:00;42.571;57.429;;0.0;1.146;1.546;;0.0;2.692
2025-02-02 09:15:00+00:00;49.656;50.344;;0.0;1.442;1.462;;0.0;2.904
2025-02-02 09:30:00+00:00;28.313;71.687;;0.0;1.393;3.527;;0.0;4.92
2025-02-02 09:45:00+00:00;33.954;66.046;;0.0;1.604;3.12;;0.0;4.724
2025-02-02 10:00:00+00:00;44.251;55.749;;0.0;0.331;0.417;;0.0;0.748
2025-02-02 10:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 10:30:00+00:00;39.631;60.369;;0.0;1.785;2.719;;0.0;4.504
2025-02-02 10:45:00+00:00;41.425;58.575;;0.0;2.116;2.992;;0.0;5.1080000000000005
2025-02-02 11:00:00+00:00;23.318;76.682;;0.0;1.289;4.239;;0.0;5.528
2025-02-02 11:15:00+00:00;48.677;51.323;;0.0;2.722;2.87;;0.0;5.5920000000000005
2025-02-02 11:30:00+00:00;31.568;68.432;;0.0;1.711;3.709;;0.0;5.42
2025-02-02 11:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 12:00:00+00:00;26.125;73.875;;0.0;1.115;3.153;;0.0;4.268
2025-02-02 12:15:00+00:00;19.275;80.725;;0.0;0.909;3.807;;0.0;4.716
2025-02-02 12:30:00+00:00;21.547;78.453;;0.0;0.986;3.59;;0.0;4.576
2025-02-02 12:45:00+00:00;29.043;70.957;;0.0;1.257;3.071;;0.0;4.328
2025-02-02 13:00:00+00:00;44.254;55.746;;0.0;1.733;2.183;;0.0;3.916
2025-02-02 13:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 13:30:00+00:00;37.731;62.269;;0.0;0.572;0.944;;0.0;1.516
2025-02-02 13:45:00+00:00;13.851;86.149;;0.0;0.41;2.55;;0.0;2.96
2025-02-02 14:00:00+00:00;26.768;73.232;;0.0;0.651;1.781;;0.0;2.432
2025-02-02 14:15:00+00:00;27.907;72.093;;0.0;0.576;1.488;;0.0;2.064
2025-02-02 14:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 14:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 15:00:00+00:00;23.315;76.685;;0.0;0.166;0.546;;0.0;0.7120000000000001
2025-02-02 15:15:00+00:00;29.808;70.192;;0.0;0.062;0.146;;0.0;0.208
2025-02-02 15:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 15:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 16:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 16:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 16:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 16:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 17:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 17:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 17:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 17:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 18:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 18:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 18:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 18:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 19:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 19:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 19:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 19:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 20:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 20:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 20:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 20:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 21:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 21:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 21:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 21:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 22:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 22:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 22:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 22:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 23:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 23:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 23:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-02 23:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 00:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 00:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 00:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 00:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 01:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 01:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 01:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 01:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 02:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 02:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 02:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 02:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 03:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 03:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 03:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 03:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 04:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 04:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 04:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 04:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 05:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 05:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 05:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 05:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 06:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 06:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 06:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 06:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 07:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 07:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 07:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 07:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 08:00:00+00:00;31.566;68.434;;0.0;0.25;0.542;;0.0;0.792
2025-02-03 08:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 08:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 08:45:00+00:00;41.293;58.707;;0.0;1.067;1.517;;0.0;2.5839999999999996
2025-02-03 09:00:00+00:00;31.356;68.644;;0.0;0.148;0.324;;0.0;0.472
2025-02-03 09:15:00+00:00;33.621;66.379;;0.0;0.273;0.539;;0.0;0.812
2025-02-03 09:30:00+00:00;21.349;78.651;;0.0;0.959;3.533;;0.0;4.492
2025-02-03 09:45:00+00:00;53.97;46.03;;0.0;1.237;1.055;;0.0;2.292
2025-02-03 10:00:00+00:00;54.726;45.274;;0.0;1.436;1.188;;0.0;2.6239999999999997
2025-02-03 10:15:00+00:00;39.417;60.583;;0.0;1.244;1.912;;0.0;3.1559999999999997
2025-02-03 10:30:00+00:00;25.769;74.231;;0.0;0.067;0.193;;0.0;0.26
2025-02-03 10:45:00+00:00;41.321;58.679;;0.0;1.076;1.528;;0.0;2.604
2025-02-03 11:00:00+00:00;31.135;68.865;;0.0;1.152;2.548;;0.0;3.7
2025-02-03 11:15:00+00:00;65.789;34.211;;0.0;1.9;0.988;;0.0;2.888
2025-02-03 11:30:00+00:00;57.908;42.092;;0.0;2.812;2.044;;0.0;4.856
2025-02-03 11:45:00+00:00;43.489;56.511;;0.0;2.044;2.656;;0.0;4.7
2025-02-03 12:00:00+00:00;36.579;63.421;;0.0;0.556;0.964;;0.0;1.52
2025-02-03 12:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 12:30:00+00:00;45.664;54.336;;0.0;1.348;1.604;;0.0;2.952
2025-02-03 12:45:00+00:00;28.585;71.415;;0.0;1.172;2.928;;0.0;4.1
2025-02-03 13:00:00+00:00;28.618;71.382;;0.0;1.06;2.644;;0.0;3.704
2025-02-03 13:15:00+00:00;33.718;66.282;;0.0;1.168;2.296;;0.0;3.4639999999999995
2025-02-03 13:30:00+00:00;34.602;65.398;;0.0;1.218;2.302;;0.0;3.52
2025-02-03 13:45:00+00:00;32.051;67.949;;0.0;0.1;0.212;;0.0;0.312
2025-02-03 14:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 14:15:00+00:00;26.906;73.094;;0.0;0.607;1.649;;0.0;2.2560000000000002
2025-02-03 14:30:00+00:00;30.649;69.351;;0.0;0.586;1.326;;0.0;1.912
2025-02-03 14:45:00+00:00;48.658;51.342;;0.0;0.689;0.727;;0.0;1.416
2025-02-03 15:00:00+00:00;54.527;45.473;;0.0;0.53;0.442;;0.0;0.972
2025-02-03 15:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 15:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 15:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 16:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 16:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 16:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 16:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 17:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 17:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 17:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 17:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 18:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 18:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 18:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 18:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 19:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 19:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 19:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 19:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 20:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 20:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 20:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 20:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 21:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 21:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 21:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 21:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 22:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 22:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 22:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 22:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 23:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 23:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 23:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-03 23:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 00:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 00:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 00:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 00:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 01:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 01:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 01:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 01:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 02:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 02:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 02:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 02:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 03:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 03:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 03:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 03:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 04:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 04:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 04:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 04:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 05:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 05:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 05:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 05:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 06:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 06:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 06:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 06:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 07:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 07:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 07:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 07:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 08:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 08:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 08:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 08:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 09:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 09:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 09:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 09:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 10:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 10:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 10:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 10:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 11:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 11:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 11:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 11:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 12:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 12:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 12:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 12:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 13:00:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 13:15:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 13:30:00+00:00;;;;;0.0;0.0;;0.0;0.0
2025-02-04 13:45:00+00:00;;;;;0.0;0.0;;0.0;0.0
