startedAt;percentage_prod;percentage_prod;valueprod;valueprod;total_sum_prod
2025-02-05 06:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 07:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 07:15:00+00:00;;;0.0;0.0;0.0
2025-02-05 07:30:00+00:00;;;0.0;0.0;0.0
2025-02-05 07:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 08:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 08:15:00+00:00;;;0.0;0.0;0.0
2025-02-05 08:30:00+00:00;;;0.0;0.0;0.0
2025-02-05 08:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 09:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 09:15:00+00:00;;;0.0;0.0;0.0
2025-02-05 09:30:00+00:00;;;0.0;0.0;0.0
2025-02-05 09:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 10:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 10:15:00+00:00;100.0;0.0;0.072;0.0;0.072
2025-02-05 10:30:00+00:00;100.0;0.0;0.008;0.0;0.008
2025-02-05 10:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 11:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 11:15:00+00:00;;;0.0;0.0;0.0
2025-02-05 11:30:00+00:00;;;0.0;0.0;0.0
2025-02-05 11:45:00+00:00;;;0.0;0.0;0.0
2025-02-05 12:00:00+00:00;;;0.0;0.0;0.0
2025-02-05 12:15:00+00:00;;;0.0;0.0;0.0
