startedAt;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;total_sum_cons
;df-cons-Christian;df-cons-Marc;df-cons-Véronique;df-cons-Christian;df-cons-Marc;df-cons-Véronique;
2025-01-21 10:15:00+00:00;30.0;5.0;65.0;0.018;0.003;0.039;0.06
2025-01-21 10:30:00+00:00;25.0;50.0;25.0;0.001;0.002;0.001;0.004
2025-01-21 10:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 11:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 11:15:00+00:00;41.667;8.333;50.0;0.005;0.001;0.006;0.012
2025-01-21 11:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 11:45:00+00:00;33.929;32.143;33.929;0.019;0.018;0.019;0.055999999999999994
2025-01-21 12:00:00+00:00;41.429;1.429;57.143;0.058;0.002;0.08;0.14
2025-01-21 12:15:00+00:00;25.0;41.667;33.333;0.003;0.005;0.004;0.012
2025-01-21 12:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 12:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 13:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 13:15:00+00:00;18.75;25.0;56.25;0.003;0.004;0.009;0.016
2025-01-21 13:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 13:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 14:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 14:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 14:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 14:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 15:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 15:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 15:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 15:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 16:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 16:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 16:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 16:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 17:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 17:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 17:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 17:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 18:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 18:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 18:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 18:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 19:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 19:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 19:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 19:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 20:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 20:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 21:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 21:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 21:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-21 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 04:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 05:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 05:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 05:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 05:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 06:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 06:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 06:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 06:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 07:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 07:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 07:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 07:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 08:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 08:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 08:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 08:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 09:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 09:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 09:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 09:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 10:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 10:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 10:30:00+00:00;21.667;78.333;0.0;0.13;0.47;0.0;0.6
2025-01-22 10:45:00+00:00;24.893;75.107;0.0;0.232;0.7;0.0;0.9319999999999999
2025-01-22 11:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 11:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 11:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 11:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 12:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 12:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 12:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 12:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 13:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 13:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 13:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 13:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 14:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 14:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 14:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 14:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 15:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 15:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 15:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 15:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 16:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 16:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 16:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 16:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 17:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 17:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 17:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 17:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 18:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 18:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 18:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 18:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 19:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 19:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 19:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 19:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 20:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 20:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 21:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 21:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 21:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-22 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 04:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 05:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 05:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 05:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 05:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 06:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 06:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 06:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 06:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 07:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 07:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 07:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 07:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 08:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 08:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 08:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 08:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 09:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 09:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 09:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 09:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 10:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 10:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 10:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 10:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 11:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 11:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 11:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 11:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 12:00:00+00:00;18.75;9.375;71.875;0.006;0.003;0.023;0.032
2025-01-23 12:15:00+00:00;25.0;25.0;50.0;0.002;0.002;0.004;0.008
2025-01-23 12:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 12:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 13:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 13:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 13:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 13:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 14:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 14:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 14:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 14:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 15:00:00+00:00;31.452;68.548;0.0;0.039;0.085;0.0;0.124
2025-01-23 15:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 15:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 15:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 16:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 16:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 16:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 16:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 17:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 17:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 17:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 17:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 18:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 18:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 18:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 18:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 19:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 19:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 19:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 19:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 20:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 20:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 21:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 21:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 21:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 21:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 22:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 22:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 22:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 22:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 23:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 23:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 23:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-23 23:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 00:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 00:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 00:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 00:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 01:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 01:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 01:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 01:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 02:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 02:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 02:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 02:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 03:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 03:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 03:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 03:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 04:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 04:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 04:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 04:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 05:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 05:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 05:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 05:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 06:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 06:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 06:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 06:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 07:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 07:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 07:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 07:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 08:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 08:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 08:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 08:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 09:00:00+00:00;34.615;65.385;0.0;0.108;0.204;0.0;0.312
2025-01-24 09:15:00+00:00;35.688;64.312;0.0;0.394;0.71;0.0;1.104
2025-01-24 09:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 09:45:00+00:00;38.462;23.077;38.462;0.02;0.012;0.02;0.052000000000000005
2025-01-24 10:00:00+00:00;49.107;50.893;0.0;0.055;0.057;0.0;0.112
2025-01-24 10:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 10:30:00+00:00;90.236;9.764;0.0;1.072;0.116;0.0;1.1880000000000002
2025-01-24 10:45:00+00:00;49.425;50.575;0.0;0.516;0.528;0.0;1.044
2025-01-24 11:00:00+00:00;56.792;43.208;0.0;0.393;0.299;0.0;0.692
2025-01-24 11:15:00+00:00;52.778;2.778;44.444;0.019;0.001;0.016;0.036
2025-01-24 11:30:00+00:00;40.0;5.0;55.0;0.016;0.002;0.022;0.04
2025-01-24 11:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 12:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 12:15:00+00:00;11.538;13.462;75.0;0.006;0.007;0.039;0.052
2025-01-24 12:30:00+00:00;47.263;52.737;0.0;0.259;0.289;0.0;0.548
2025-01-24 12:45:00+00:00;33.304;66.696;0.0;0.377;0.755;0.0;1.1320000000000001
2025-01-24 13:00:00+00:00;33.333;19.444;47.222;0.024;0.014;0.034;0.07200000000000001
2025-01-24 13:15:00+00:00;65.909;2.273;31.818;0.029;0.001;0.014;0.044
2025-01-24 13:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 13:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 14:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 14:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 14:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 14:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 15:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 15:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 15:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 15:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 16:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 16:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 16:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 16:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 17:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 17:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 17:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 17:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 18:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 18:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 18:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 18:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 19:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 19:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 19:30:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 19:45:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 20:00:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 20:15:00+00:00;;;;0.0;0.0;0.0;0.0
2025-01-24 20:30:00+00:00;;;;0.0;0.0;0.0;0.0
